Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Learning_rate	Exploration
295.1468815803528	0	405.23127857000725	33.687856666125484	479.9887943798887	301.8765918130056	200.0	0.0	114.65529	0.0005	1.0
593.6769564151764	1	405.97658642998033	34.60227870395768	499.31219537906264	302.45546966227425	200.0	0.0	3.6132813e-06	0.0005	0.982
887.9377870559692	2	404.90950964617457	33.807240691857444	492.31709745254506	327.45559809957314	200.0	0.0	2.9296875e-06	0.0005	0.964
1183.1566727161407	3	406.92758497230096	37.3557793247512	535.3634276015284	318.4046376791865	200.0	0.0	-1.4648438e-06	0.0005	0.946
1477.971535205841	4	404.6717236476594	35.21985216195639	511.8988520857033	308.37984041241236	200.0	0.0	-1.3916016e-06	0.0005	0.9279999999999999
1775.3465440273285	5	406.2020316394175	32.29714921061548	498.4049369179173	312.05452970923636	200.0	0.0	2.734375e-06	0.0005	0.91
2080.5532755851746	6	406.9218794994299	31.635668213828566	474.67836475800425	319.79460323401804	200.0	0.0	-3.930664e-06	0.0005	0.892
2384.72967338562	7	408.5224104026581	33.693642187666285	512.6327254697426	322.33478440604506	200.0	0.0	9.765625e-08	0.0005	0.874
2684.968846321106	8	408.4979008529355	31.8462105554827	500.6031589202686	327.7589055116292	200.0	0.0	1.4160156e-06	0.0005	0.856
2988.077183008194	9	406.47616910068655	36.87296235845259	488.48508744739365	296.7847304565187	200.0	0.0	-1.4160156e-06	0.0005	0.838
3293.7306654453278	10	406.7077487642603	33.34878462137654	503.038199339181	331.6078648685792	200.0	0.0	2.0996094e-06	0.0005	0.82
3597.967066526413	11	408.0106633558155	35.53520304369298	497.13231273159533	290.49400554445197	200.0	0.0	-3.7109376e-06	0.0005	0.802
3903.7005536556244	12	409.8146727275429	34.051504276028176	504.50400926887767	331.5886272422416	200.0	0.0	3.0517579e-06	0.0005	0.784
4209.253595352173	13	413.83479516992753	34.03920378608583	515.9211270021473	325.15743898162276	200.0	0.0	-2.9052735e-06	0.0005	0.766
4508.374350309372	14	413.21658657609595	33.163612875282645	515.2866627507822	317.30740052108314	200.0	0.0	-2.0507812e-06	0.0005	0.748
4806.918292045593	15	411.7004465086294	32.63655234298787	484.77870088593374	325.52120291039256	200.0	0.0	-3.6621093e-06	0.0005	0.73
5105.816986322403	16	413.2221167531848	34.24116518735423	499.2789345267306	291.6290570291168	200.0	0.0	1.7089844e-06	0.0005	0.712
5404.1912586688995	17	413.26876306185227	37.032059483497456	510.8361703780535	280.3256696446814	200.0	0.0	1.171875e-06	0.0005	0.694
5702.448308706284	18	411.3909589942715	32.33455892939158	507.09055878074327	326.5381533928829	200.0	0.0	8.7890623e-07	0.0005	0.6759999999999999
6001.540513277054	19	414.8706796689564	30.79852527359086	491.41203188967813	321.27612775183286	200.0	0.0	3.515625e-06	0.0005	0.6579999999999999
6309.3632662296295	20	413.7292785532533	36.12706466891581	501.1066053833847	309.10510082384883	200.0	0.0	3.0761719e-06	0.0005	0.6399999999999999
6613.528403997421	21	415.03397948962476	31.10689437070578	502.6892292993041	307.5386955822775	200.0	0.0	-2.9296876e-07	0.0005	0.622
6962.495489835739	22	416.30193638262006	38.04976482935001	512.8440741769002	298.4705831980086	200.0	0.0	-3.4179686e-07	0.0005	0.604
7264.6052260398865	23	417.4728081001863	34.68454979380491	522.6327073432291	321.2890833473343	200.0	0.0	3.0029296e-06	0.0005	0.586
7572.421646118164	24	419.71704840468374	38.23294515552576	711.7734740061992	307.49195176680706	200.0	0.0	7.324219e-07	0.0005	0.5680000000000001
7879.245604276657	25	420.7357630064026	34.02631407075238	516.7058174377985	320.80419364443173	200.0	0.0	-2.6367188e-06	0.0005	0.55
8187.84525513649	26	423.6289600450483	36.16350137977027	530.5843221179398	307.73266182277666	200.0	0.0	2.0507812e-06	0.0005	0.532
8494.806812286377	27	417.1720844686165	38.25317385869876	540.2259077112504	287.4750448966751	200.0	0.0	1.953125e-07	0.0005	0.514
