Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Loss_critic	Learning_rate	Exploration
35.96605706214905	0	465.7894266576742	27.805122228577545	511.60226975311434	420.540901520365	200.0	0.0	0.5104498	0.26490396	0.0005	1.0
70.71104431152344	1	447.14820228003975	35.34214096842215	528.2641111730309	375.68759194659674	200.0	0.0	0.41132435	0.3019847	0.0005	0.982
105.53603625297546	2	452.9809985017411	41.6130629777418	506.44710151478114	321.8967286439542	200.0	0.0	0.43506077	0.3186652	0.0005	0.964
140.02900910377502	3	482.10257847014657	26.083556774470452	523.1505087198714	421.5794824270786	200.0	0.0	0.575591	0.27175522	0.0005	0.946
174.8720018863678	4	464.6436299159126	30.173082490572554	515.8502546867561	398.4604687329046	200.0	0.0	0.4827419	0.2631524	0.0005	0.9279999999999999
209.7479968070984	5	472.8216399874782	20.795174242001643	505.29300279728	429.37441920959407	200.0	0.0	0.5179304	0.26332158	0.0005	0.91
244.34697556495667	6	467.75344698692226	30.554809779263522	508.38697756619433	403.4538872408086	200.0	0.0	0.48688892	0.28655237	0.0005	0.892
278.6479377746582	7	479.2075780989824	25.447945573248695	522.9865203746962	418.3562293641131	200.0	0.0	0.5384928	0.28849536	0.0005	0.874
312.9148976802826	8	476.752036722626	25.013341309567995	529.203503832208	435.02504753449375	200.0	0.0	0.5204262	0.27013305	0.0005	0.856
347.22485995292664	9	466.8627925684251	34.777779698674976	522.6073253257525	392.3137268391064	200.0	0.0	0.4650946	0.2565686	0.0005	0.838
381.49782037734985	10	470.9188923395718	30.81367527131084	528.0774896252732	381.8687005391746	200.0	0.0	0.47971123	0.26383704	0.0005	0.82
415.91978931427	11	481.1001587905579	22.382021843961077	526.9302365477719	431.3512639182476	200.0	0.0	0.5251151	0.26328036	0.0005	0.802
449.8707308769226	12	476.2260858068181	31.829987149316214	531.5066795180101	405.99017432773724	200.0	0.0	0.49508056	0.2585751	0.0005	0.784
483.9616811275482	13	477.2324631063317	27.470075586100574	516.5057619273989	406.8672115763592	200.0	0.0	0.49438325	0.27233618	0.0005	0.766
