Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Learning_rate	Exploration
163.95537781715393	0	490.6338340083646	52.55210668465903	681.1437467245369	400.8175797685831	200.0	0.0	138.6266	0.0005	1.0
321.25437474250793	1	485.19566184135823	42.49848174357519	600.1387793720955	399.64690375313387	200.0	0.0	-3.515625e-06	0.0005	0.9955
478.9053919315338	2	496.30826190568325	53.44890281134628	711.6944329421948	379.39820649105775	200.0	0.0	6.1523438e-06	0.0005	0.991
635.3263385295868	3	485.37287227136244	52.36805809670479	694.3991540061598	345.7508566205265	200.0	0.0	5.859375e-06	0.0005	0.9865
793.4983856678009	4	483.8954616415606	52.77838427372792	721.0089383384436	366.3552791701726	200.0	0.0	4.6875e-06	0.0005	0.982
950.4903647899628	5	480.95289952959206	47.19913846213192	587.6661799170124	385.8877930357558	200.0	0.0	-6.738281e-06	0.0005	0.9775
1106.7623031139374	6	474.7195205947111	45.010256679678136	586.4764214794116	384.21526579543433	200.0	0.0	-5.078125e-06	0.0005	0.973
1266.5134403705597	7	490.9978565249105	53.3955158790495	681.9902274669423	380.21432028227883	200.0	0.0	2.6367188e-06	0.0005	0.9685
1426.1215693950653	8	478.71949683177115	49.56391260358244	665.3887928542227	367.338960560533	200.0	0.0	-1.7578125e-06	0.0005	0.964
1583.6325788497925	9	481.43834487171756	38.73816062711863	580.0349528606954	395.1920408033181	200.0	0.0	5.5175783e-06	0.0005	0.9595
1741.6796185970306	10	486.7047321661568	51.559616452346766	669.7192810938807	363.4580365068847	200.0	0.0	6.1035157e-06	0.0005	0.955
1899.1026225090027	11	480.93741895998807	51.11124862140181	732.2755264629814	344.524818562928	200.0	0.0	5.5664063e-06	0.0005	0.9505
2056.953651189804	12	477.9677348626573	43.127693654136316	590.2070706152396	378.48962160646965	200.0	0.0	4.296875e-06	0.0005	0.946
2215.0026910305023	13	476.9346762172543	47.40397680350416	648.7959492002781	370.247226042874	200.0	0.0	6.933594e-06	0.0005	0.9415
2372.7557139396667	14	476.9886605271176	60.57884029544713	680.702810527785	355.1215535459625	200.0	0.0	-4.7363283e-06	0.0005	0.9369999999999999
2530.389729976654	15	487.4744465374214	50.7145737479865	627.2241188072314	378.5173887838484	200.0	0.0	-1.5869141e-06	0.0005	0.9325
2690.1968705654144	16	485.67080070355735	56.457318405888685	669.7555204836317	368.5444219211694	200.0	0.0	-6.640625e-06	0.0005	0.9279999999999999
2853.8152289390564	17	483.6719185709049	47.37839347949195	653.5334605903406	377.1818382469179	200.0	0.0	-4.0527343e-06	0.0005	0.9235
3011.6252551078796	18	492.23311979892196	52.9936626566355	646.0503597721042	351.17715515712126	200.0	0.0	5.4199218e-06	0.0005	0.919
3171.313388824463	19	498.2964885915727	54.443251658600786	649.8690688679294	382.4492008627533	200.0	0.0	3.515625e-06	0.0005	0.9145
3329.89345908165	20	491.58718245700913	51.74781266174807	651.9753159318441	349.4757137452383	200.0	0.0	-7.2265625e-06	0.0005	0.91
3489.746602296829	21	489.0675643274897	48.86289552630411	620.2202445821604	392.47100852330857	200.0	0.0	-3.6132813e-06	0.0005	0.9055
3649.018712043762	22	485.5478508908582	53.23259808070361	676.8041565994167	373.3101313889901	200.0	0.0	2.1484375e-06	0.0005	0.901
