Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Loss_critic	Learning_rate	Exploration
1.4050803184509277	0	8.8	5.0039984012787215	22.0	3.0	8.8	5.0039984012787215	0.9998373	0.3662698	0.0005	1.0
2.2121264934539795	1	8.68	4.328694953447286	22.0	4.0	8.68	4.328694953447286	0.9262145	0.12628713	0.0005	0.991
2.827162027359009	2	6.58	3.394642838355752	17.0	3.0	6.58	3.394642838355752	0.73763525	0.49139354	0.0005	0.982
3.598206043243408	3	8.44	4.561403292847499	26.0	3.0	8.44	4.561403292847499	0.60380125	1.0762907	0.0005	0.973
4.517258644104004	4	8.38	4.88626646837849	28.0	4.0	8.38	4.88626646837849	0.4447235	1.7424009	0.0005	0.964
5.4303107261657715	5	7.5	3.5510561809129406	20.0	3.0	7.5	3.5510561809129406	0.2502772	2.5147583	0.0005	0.955
6.289360046386719	6	7.32	3.7493466097441566	21.0	3.0	7.32	3.7493466097441566	0.14110287	2.874338	0.0005	0.946
7.33441948890686	7	8.24	4.282802820583735	21.0	3.0	8.24	4.282802820583735	0.1626542	2.5188632	0.0005	0.9369999999999999
8.455483675003052	8	9.2	6.340346993658944	44.0	3.0	9.2	6.340346993658944	0.15411147	3.0291855	0.0005	0.9279999999999999
9.295531749725342	9	8.14	3.5944957921800382	21.0	3.0	8.14	3.5944957921800382	-0.043446235	3.800566	0.0005	0.919
10.08657693862915	10	7.98	4.0273564530595	20.0	3.0	7.98	4.0273564530595	-0.09546658	3.9262848	0.0005	0.91
11.095634698867798	11	9.08	5.078740001220775	27.0	4.0	9.08	5.078740001220775	0.03910315	4.4520016	0.0005	0.901
11.86867904663086	12	8.26	4.316526381246846	25.0	4.0	8.26	4.316526381246846	-0.03283588	3.57121	0.0005	0.892
12.71572732925415	13	7.66	3.8554377183401627	23.0	4.0	7.66	3.8554377183401627	-0.07882224	3.0568345	0.0005	0.883
13.653780937194824	14	8.8	5.184592558726289	21.0	3.0	8.8	5.184592558726289	0.061059527	3.2008393	0.0005	0.874
14.52483081817627	15	8.32	3.972102717705069	22.0	3.0	8.32	3.972102717705069	-0.022970974	3.7337244	0.0005	0.865
15.485885858535767	16	9.84	6.129796081436967	37.0	3.0	9.84	6.129796081436967	0.12157879	3.2647943	0.0005	0.856
16.585948705673218	17	10.02	6.420249216346667	34.0	3.0	10.02	6.420249216346667	0.108711	3.1418688	0.0005	0.847
17.455998420715332	18	9.22	4.788695020566667	21.0	3.0	9.22	4.788695020566667	0.0037225685	3.143365	0.0005	0.838
18.347049474716187	19	9.58	5.678344829261429	29.0	3.0	9.58	5.678344829261429	0.008947348	3.4785156	0.0005	0.829
19.417110681533813	20	10.3	5.0803543183522155	27.0	4.0	10.3	5.0803543183522155	0.056728117	3.4586926	0.0005	0.82
20.369165182113647	21	9.82	6.944609420262595	30.0	3.0	9.82	6.944609420262595	-0.020480216	3.4673214	0.0005	0.8109999999999999
21.564233541488647	22	12.42	7.589703551522945	39.0	4.0	12.42	7.589703551522945	0.16904661	3.61857	0.0005	0.802
22.67129683494568	23	11.46	7.80822643114299	41.0	3.0	11.46	7.80822643114299	0.09008259	3.5688102	0.0005	0.7929999999999999
23.988372087478638	24	13.22	6.357011876660291	27.0	4.0	13.22	6.357011876660291	0.17382874	3.098004	0.0005	0.784
25.115436553955078	25	12.14	8.404784351784405	39.0	4.0	12.14	8.404784351784405	0.064565	3.2776942	0.0005	0.775
26.23650074005127	26	12.22	6.53388092943237	33.0	3.0	12.22	6.53388092943237	0.026955675	4.222808	0.0005	0.766
27.28856086730957	27	11.5	6.624952830020754	33.0	3.0	11.5	6.624952830020754	-0.027934471	3.6656182	0.0005	0.757
28.643638372421265	28	13.92	8.007096852168083	42.0	4.0	13.92	8.007096852168083	0.11369327	4.3384566	0.0005	0.748
29.94571304321289	29	13.04	8.756620352624635	47.0	3.0	13.04	8.756620352624635	0.059079178	4.168852	0.0005	0.739
31.11177968978882	30	11.54	7.2144577065778135	39.0	3.0	11.54	7.2144577065778135	-0.05884347	3.0056179	0.0005	0.73
32.73087215423584	31	14.54	10.492301939993911	56.0	3.0	14.54	10.492301939993911	0.11537574	4.939517	0.0005	0.721
34.188955783843994	32	14.5	8.649277426467485	42.0	3.0	14.5	8.649277426467485	0.10591033	5.15256	0.0005	0.712
35.58003520965576	33	14.6	7.2910904534232746	38.0	4.0	14.6	7.2910904534232746	0.11028507	4.1722865	0.0005	0.703
37.193127393722534	34	16.58	9.308254401336482	40.0	3.0	16.58	9.308254401336482	0.19560963	4.9940805	0.0005	0.694
38.477200984954834	35	14.02	8.031164299153641	37.0	3.0	14.02	8.031164299153641	0.07034682	3.9227395	0.0005	0.685
40.05629110336304	36	17.16	9.930478336918116	51.0	4.0	17.16	9.930478336918116	0.20274277	5.01143	0.0005	0.6759999999999999
41.44637060165405	37	14.48	10.36964801717011	64.0	3.0	14.48	10.36964801717011	0.07232335	3.7163517	0.0005	0.667
42.79844784736633	38	14.84	7.446771112368099	37.0	4.0	14.84	7.446771112368099	0.06543794	4.0045714	0.0005	0.6579999999999999
44.41254019737244	39	17.64	11.639175228511682	55.0	4.0	17.64	11.639175228511682	0.1845889	5.449253	0.0005	0.649
46.0286328792572	40	17.74	11.828457211318812	49.0	4.0	17.74	11.828457211318812	0.1804082	4.558785	0.0005	0.6399999999999999
47.83073592185974	41	19.82	11.640773170197932	49.0	5.0	19.82	11.640773170197932	0.24164142	4.1575513	0.0005	0.631
49.17981290817261	42	14.62	8.851869858962004	36.0	3.0	14.62	8.851869858962004	-0.021409566	5.777973	0.0005	0.622
50.69989991188049	43	15.44	10.967515671290379	50.0	3.0	15.44	10.967515671290379	0.02307615	4.77727	0.0005	0.613
52.25298881530762	44	16.84	10.845017289059525	44.0	3.0	16.84	10.845017289059525	0.07101893	7.1025763	0.0005	0.604
53.536062240600586	45	14.14	8.64872244900945	58.0	4.0	14.14	8.64872244900945	-0.059428565	4.294179	0.0005	0.595
54.85813784599304	46	14.54	9.230839615116276	55.0	5.0	14.54	9.230839615116276	-0.058041517	5.985911	0.0005	0.586
56.178213357925415	47	14.48	8.795999090495632	40.0	4.0	14.48	8.795999090495632	-0.05610091	4.561181	0.0005	0.577
57.43828535079956	48	13.8	6.437390775772433	35.0	3.0	13.8	6.437390775772433	-0.12302299	5.841041	0.0005	0.5680000000000001
58.705357789993286	49	13.38	6.623865940672411	32.0	5.0	13.38	6.623865940672411	-0.14463195	5.509023	0.0005	0.5589999999999999
59.84142279624939	50	11.96	7.496559210731281	42.0	3.0	11.96	7.496559210731281	-0.24604794	3.8855486	0.0005	0.55
60.991488456726074	51	12.68	8.603348185445013	50.0	4.0	12.68	8.603348185445013	-0.19797559	6.3363447	0.0005	0.5409999999999999
62.20655798912048	52	13.34	6.345423547723193	29.0	3.0	13.34	6.345423547723193	-0.08825081	4.160907	0.0005	0.532
63.24061727523804	53	11.42	5.470246795163817	27.0	4.0	11.42	5.470246795163817	-0.25429058	3.9757164	0.0005	0.5229999999999999
64.34168028831482	54	12.12	5.982106652342467	35.0	4.0	12.12	5.982106652342467	-0.16184936	4.638976	0.0005	0.514
65.3687391281128	55	11.34	4.62	22.0	5.0	11.34	4.62	-0.14300099	2.8075845	0.0005	0.5049999999999999
66.28179121017456	56	10.04	4.261267417095529	20.0	3.0	10.04	4.261267417095529	-0.25377864	3.1279535	0.0005	0.4959999999999999
67.36485314369202	57	11.9	6.152235366108809	31.0	4.0	11.9	6.152235366108809	-0.036554288	3.893647	0.0005	0.487
68.35790991783142	58	10.8	5.253570214625479	25.0	4.0	10.8	5.253570214625479	-0.07243278	2.5315633	0.0005	0.478
69.34196615219116	59	10.08	4.5993042952168315	26.0	4.0	10.08	4.5993042952168315	-0.13488425	3.6875544	0.0005	0.469
70.30702137947083	60	10.28	4.6734997592810466	24.0	4.0	10.28	4.6734997592810466	-0.09144506	3.246552	0.0005	0.45999999999999996
71.33808040618896	61	11.08	5.117968346912669	26.0	4.0	11.08	5.117968346912669	0.04788249	2.364259	0.0005	0.45099999999999996
