Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Loss_critic	Learning_rate	Exploration
25.91164541244507	0	176.39121622080935	4.657308428906749	186.72905470464946	166.01720298596223	50.0	0.0	74.75659	None	5e-05	1.0
51.168089866638184	1	174.72190309370419	6.491399072773332	186.73331731875317	158.17872820258523	50.0	0.0	9.765625e-07	None	5.45e-05	0.9955
76.47133421897888	2	174.4860564614074	7.781219784334594	190.69109473381542	156.62796332530664	50.0	0.0	6.8359377e-06	None	5.9000000000000004e-05	0.991
101.49377846717834	3	175.91356769744715	6.356257083852138	188.31233441230623	164.64927853539882	50.0	0.0	1.6784668e-06	None	6.35e-05	0.9865
126.70342254638672	4	178.5745188017189	5.93820049367516	190.09451966949806	166.01039859922062	50.0	0.0	-1.5258789e-06	None	6.8e-05	0.982
151.83506655693054	5	174.25554925040734	9.010515087719282	192.0619321626743	150.93355380824343	50.0	0.0	-3.6621093e-06	None	7.25e-05	0.9775
176.7483105659485	6	174.4348704812242	8.296890328441362	199.0742546448557	160.7245227538439	50.0	0.0	-1.953125e-06	None	7.7e-05	0.973
201.80195450782776	7	173.6427481937887	7.997842128912012	190.94029472716264	154.81160088139794	50.0	0.0	-2.3803711e-06	None	8.15e-05	0.9685
227.4483995437622	8	179.19657770248756	5.27087784699675	186.72670267589947	169.06608487010325	50.0	0.0	2.9296875e-06	None	8.6e-05	0.964
252.37724328041077	9	177.728648041575	7.889977310048085	195.8934240517778	166.66472967835927	50.0	0.0	-1.953125e-06	None	9.05e-05	0.9595
277.44648718833923	10	174.74338712656362	8.371815049940787	190.0492737189376	159.7116555597135	50.0	0.0	3.4179689e-06	None	9.5e-05	0.955
302.6093313694	11	177.24953372766942	5.779202839095524	189.072082117473	166.37213424366388	50.0	0.0	2.3193359e-06	None	9.95e-05	0.9505
327.67857551574707	12	177.15625536176447	9.005970692272749	192.37584028062662	158.16507076637066	50.0	0.0	2.4414064e-07	None	0.00010400000000000001	0.946
352.66981959342957	13	179.03812705693227	7.434698702602747	192.99440808985167	167.4176282867979	50.0	0.0	2.4414064e-07	None	0.00010850000000000001	0.9415
377.6766633987427	14	178.0161598762658	7.088379558557471	190.73507123674338	163.43724544436657	50.0	0.0	-1.7700195e-06	None	0.00011300000000000001	0.9369999999999999
402.71470737457275	15	174.48997370238322	6.693002998233175	188.97735551072932	161.31716743617608	50.0	0.0	5.1879886e-07	None	0.00011750000000000001	0.9325
427.7839512825012	16	178.61454000210816	7.120265649504196	194.60802859432775	163.5427399978996	50.0	0.0	3.0517579e-06	None	0.00012200000000000001	0.9279999999999999
452.85319542884827	17	176.66264137423622	7.5927478400789346	191.55281870570795	162.80160572386202	50.0	0.0	-1.953125e-06	None	0.0001265	0.9235
478.03163957595825	18	181.4401544561919	7.338466204726862	196.73420516767135	168.2374739662285	50.0	0.0	-1.2207031e-06	None	0.00013099999999999999	0.919
503.19448375701904	19	179.9129226351223	9.46319161144168	202.56332628779205	165.19724742201308	50.0	0.0	1.8310546e-06	None	0.00013550000000000001	0.9145
528.435328245163	20	182.11104067360117	7.862037721920324	197.986939753938	165.89473791168226	50.0	0.0	-3.7231446e-06	None	0.00014000000000000001	0.91
553.7229726314545	21	183.31531433714474	19.60436282418038	265.0377513751459	163.79145330392743	50.0	0.0	2.4414064e-07	None	0.0001445	0.9055
578.9794170856476	22	181.50838721435264	6.868844897009112	198.05110315897423	168.7376438207752	50.0	0.0	1.2207031e-06	None	0.000149	0.901
604.1266610622406	23	184.60052111353212	12.312032234794746	214.475517935334	163.58650583753703	50.0	0.0	2.746582e-07	None	0.0001535	0.8965
629.3051054477692	24	181.97672930761698	10.44316026469473	206.92439117089287	163.24550284836175	50.0	0.0	-2.6855469e-06	None	0.000158	0.892
654.5303497314453	25	181.24037075072027	8.485239121627583	196.59843219707133	163.14750889510952	50.0	0.0	-4.150391e-06	None	0.0001625	0.8875
679.6151938438416	26	182.93405346622836	8.914700583801224	199.6545009394281	162.92298042204436	50.0	0.0	7.019043e-07	None	0.000167	0.883
704.7624378204346	27	181.03047081985503	7.526508762177562	192.20372399854907	166.26811581483102	50.0	0.0	-1.0375977e-06	None	0.0001715	0.8785
730.0032820701599	28	180.8101597238462	9.319702526114115	204.2737810713685	168.2402748900181	50.0	0.0	-1.953125e-06	None	0.000176	0.874
755.2285265922546	29	182.77800531466033	8.637905488680353	206.40295953064918	172.8714747666303	50.0	0.0	-3.40271e-06	None	0.0001805	0.8694999999999999
780.2977707386017	30	183.5226044780468	8.14514884660282	200.7279434608688	171.31259657461533	50.0	0.0	-8.544922e-07	None	0.000185	0.865
805.5230147838593	31	180.96884722119995	7.643337549993733	194.41788141182198	169.01557811852408	50.0	0.0	3.2348632e-06	None	0.0001895	0.8605
830.6390588283539	32	181.16409402609946	7.825470809112616	197.31981092058	164.85720689903664	50.0	0.0	2.0751954e-06	None	0.000194	0.856
855.7551031112671	33	183.35130283751053	8.401694730009629	202.02269150933398	169.471380858791	50.0	0.0	8.544922e-07	None	0.0001985	0.8514999999999999
880.9179472923279	34	181.28964878921707	6.997188920409034	193.31755692889382	171.0507113983514	50.0	0.0	-2.0751954e-06	None	0.000203	0.847
906.1275916099548	35	182.5705784438839	8.801625737601654	198.28169402171912	167.74252054427376	50.0	0.0	3.90625e-06	None	0.00020749999999999998	0.8425
931.4152359962463	36	185.4958271157782	7.04732357501734	198.68075092654126	170.533374782001	50.0	0.0	-3.7841796e-06	None	0.00021199999999999998	0.838
956.4844799041748	37	184.76293779448184	8.472867747866252	198.5085298411332	172.06596967070658	50.0	0.0	2.1972655e-06	None	0.00021649999999999998	0.8335
981.7097244262695	38	186.25532314093715	9.32212427864792	208.97688047561164	169.68629357750928	50.0	0.0	-1.4648438e-06	None	0.000221	0.829
1006.9349684715271	39	185.49020250246068	10.610443013933995	203.43419611158748	166.60242100913848	50.0	0.0	2.2583008e-06	None	0.0002255	0.8245
1032.0510127544403	40	185.7885956203993	7.827115342981791	201.19777833741043	171.21415735488858	50.0	0.0	1.3427734e-06	None	0.00023	0.82
1057.2294571399689	41	190.7030207802294	18.219321760272216	255.47230815755807	168.90771862911498	50.0	0.0	3.2958985e-06	None	0.00023449999999999998	0.8155
1082.4079010486603	42	187.40148324668448	9.66924080769202	206.13940856368245	169.95399427670918	50.0	0.0	1.4648438e-06	None	0.00023899999999999998	0.8109999999999999
1107.523945093155	43	185.21368224198048	10.559212926703706	198.5019061145614	162.52063275206058	50.0	0.0	-2.5634765e-06	None	0.00024349999999999998	0.8065
1132.842789888382	44	185.51409610948838	9.33973579076878	201.19170257711656	169.9277968055087	50.0	0.0	1.2207032e-07	None	0.000248	0.802
1158.146034002304	45	195.13755064018244	22.086953854303573	276.82639442358794	172.00889057318545	50.0	0.0	4.2114257e-06	None	0.0002525	0.7975
1183.6832790374756	46	186.19891210184147	9.94704143838638	209.34865152510852	165.96760384694394	50.0	0.0	1.3427734e-06	None	0.000257	0.7929999999999999
1209.0801236629486	47	187.6339459852468	6.70363711723646	199.39892110805755	176.8795492486854	50.0	0.0	3.90625e-06	None	0.0002615	0.7885
1234.2117676734924	48	190.1087946986326	6.486676263159362	198.67747002951253	179.28324491520647	50.0	0.0	-3.2348632e-06	None	0.000266	0.784
1259.4838123321533	49	200.86530564359762	22.19821810386444	272.18067356508965	176.0838451253179	50.0	0.0	-1.2207031e-06	None	0.0002705	0.7795
1284.5062561035156	50	194.2221142092713	11.190341715422083	215.30176165829354	173.16881922510186	50.0	0.0	-1.953125e-06	None	0.000275	0.775
1309.6535003185272	51	192.98202262194613	8.914497098462586	211.93134525018388	176.8178320754007	50.0	0.0	-2.3803711e-06	None	0.0002795	0.7705
1334.8943445682526	52	196.67976330897486	12.013062345353385	225.4485164360788	170.81345879551813	50.0	0.0	1.2207031e-06	None	0.000284	0.766
