Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Learning_rate	Exploration
16.76495909690857	0	587.9429562136363	25.39218051010753	642.303370560481	563.8987141767204	200.0	0.0	166.06961	0.0005	1.0
32.6858696937561	1	543.7325766304599	99.11305886449168	653.1903003985753	343.0945450868179	200.0	0.0	7.2021485e-06	0.0005	0.9955
48.42877006530762	2	493.04944947107117	116.9911165812294	662.0057745202982	325.2294807235977	200.0	0.0	3.845215e-06	0.0005	0.991
65.58475136756897	3	589.5580027983916	51.862081131210466	680.4508112538635	519.2594294381524	200.0	0.0	-1.0986328e-06	0.0005	0.9865
81.0006332397461	4	470.8529741988274	132.1962148598254	651.256641116713	315.98773936921805	200.0	0.0	-3.4866332e-06	0.0005	0.982
96.46051740646362	5	482.6127870212401	108.26743018612999	615.9250580865212	315.16447679662906	200.0	0.0	4.5166016e-06	0.0005	0.9775
112.36842727661133	6	537.3593438871318	85.82192557847836	640.8014192487765	358.58049455204633	200.0	0.0	5.5847167e-06	0.0005	0.973
128.15633034706116	7	542.2455752948433	116.15514503884143	658.2945883427511	354.0774368083304	200.0	0.0	1.8310546e-06	0.0005	0.9685
144.13524413108826	8	547.1773504178921	90.27693475029517	627.65734781129	331.1785904637174	200.0	0.0	5.3710937e-06	0.0005	0.964
159.443119764328	9	498.1114826198157	121.47275772453176	679.3449300208216	364.8450212073216	200.0	0.0	-8.056641e-06	0.0005	0.9595
174.8680019378662	10	487.362718732802	124.88009581040039	660.5167080268741	271.444779652743	200.0	0.0	-5.859375e-06	0.0005	0.955
190.38288927078247	11	537.146695288581	88.2219911963671	627.6836831179984	342.37688910713814	200.0	0.0	1.3427734e-06	0.0005	0.9505
205.19373655319214	12	482.9738634807283	88.54149931882938	626.7762539055068	342.6098407311119	200.0	0.0	7.324219e-07	0.0005	0.946
220.5806167125702	13	498.1618596153333	117.46222808195184	644.8193898693826	296.73131969420695	200.0	0.0	-6.80542e-06	0.0005	0.9415
235.7784857749939	14	512.5468608506923	101.82360180066327	659.2053236015306	390.6025863945416	200.0	0.0	2.8076172e-06	0.0005	0.9369999999999999
251.06236004829407	15	533.4105787223646	91.19965765778164	630.2152599689387	392.65868996288316	200.0	0.0	-5.3710937e-06	0.0005	0.9325
266.42523884773254	16	488.7887066860849	113.98957901393486	621.2140615526516	292.79399791743293	200.0	0.0	2.1362305e-06	0.0005	0.9279999999999999
282.0801341533661	17	523.1632772648805	97.30854650290206	650.2872115674692	338.9493731559137	200.0	0.0	-1.3427734e-06	0.0005	0.9235
297.1399953365326	18	469.8591779264131	105.0198003795011	609.0874225079108	313.9866010969475	200.0	0.0	-3.540039e-06	0.0005	0.919
312.96090030670166	19	522.8711406562868	71.68811144742622	639.2040638285832	388.34369885427384	200.0	0.0	7.5378416e-06	0.0005	0.9145
328.4317853450775	20	523.0096252077113	103.25769876444933	653.8575441869584	349.22338380073063	200.0	0.0	-7.781982e-07	0.0005	0.91
344.3366951942444	21	552.1747080336802	93.23894313546056	632.5083776714597	367.78376439089595	200.0	0.0	-1.953125e-06	0.0005	0.9055
360.48761892318726	22	527.3726412538024	67.92645656779081	643.3369019146646	395.086488706866	200.0	0.0	6.378174e-06	0.0005	0.901
376.1715159416199	23	537.698192161823	107.90140867300758	656.2002761393217	335.34397308452947	200.0	0.0	4.882813e-07	0.0005	0.8965
392.00742173194885	24	527.3520839189081	99.46041583587385	699.8977306439053	387.87148826448566	200.0	0.0	4.394531e-06	0.0005	0.892
408.0173373222351	25	568.6679944254037	79.51464089431018	662.6397646508128	411.37005145940304	200.0	0.0	2.1972655e-06	0.0005	0.8875
424.19226241111755	26	550.0651948809201	72.9289976027345	653.763697348895	436.9549239756405	200.0	0.0	-8.056641e-06	0.0005	0.883
440.6462037563324	27	589.5572548094651	53.151872685728534	655.0927941857566	452.21548299994254	200.0	0.0	4.882813e-07	0.0005	0.8785
456.92013454437256	28	614.837458761868	20.56126412332023	646.484738688054	587.2972828530967	200.0	0.0	-1.8310546e-06	0.0005	0.874
473.3900763988495	29	577.3946872576269	41.19790853942424	627.7837788266999	491.7627021634934	200.0	0.0	-4.150391e-06	0.0005	0.8694999999999999
490.0670304298401	30	550.2698236942167	74.664920387914	625.5833697546576	404.30968977872607	200.0	0.0	3.1738282e-06	0.0005	0.865
506.74698424339294	31	565.4705912410632	52.65962860432103	629.5260548099086	451.55380931782474	200.0	0.0	-5.3710937e-06	0.0005	0.8605
522.6028912067413	32	540.0216393338812	79.48953961008793	633.4947424245108	380.925837478898	200.0	0.0	-2.9296875e-06	0.0005	0.856
539.227842092514	33	582.3023570056149	49.47916280690802	672.7542738208828	502.6999084806946	200.0	0.0	-1.8310546e-06	0.0005	0.8514999999999999
555.5067732334137	34	571.7611150247938	47.487476425924406	655.2199974118921	511.24642942999003	200.0	0.0	-2.4414062e-06	0.0005	0.847
570.7236437797546	35	495.65815067071816	85.0088367412574	624.5787724404629	358.9450499668184	200.0	0.0	6.4697265e-06	0.0005	0.8425
586.7755618095398	36	553.107309665343	66.99348076110633	632.2403748681741	397.00856697160646	200.0	0.0	-3.6010742e-06	0.0005	0.838
603.1925008296967	37	574.3477503385996	64.4179684254576	678.1141050279355	465.62970692864445	200.0	0.0	-7.324219e-07	0.0005	0.8335
619.79945063591	38	549.2981987600485	69.4490970114649	631.1671522324207	409.24974494963396	200.0	0.0	-6.713867e-06	0.0005	0.829
636.1393852233887	39	601.9320814412779	72.81875001290551	710.8435643077124	447.9054918196769	200.0	0.0	-5.3710937e-06	0.0005	0.8245
652.6903319358826	40	578.8553579947595	46.56957793192889	632.8939733587983	495.45149226359354	200.0	0.0	4.394531e-06	0.0005	0.82
668.555239200592	41	511.0463852499179	93.66906969291304	624.0108111741793	370.1095835628887	200.0	0.0	1.4648438e-06	0.0005	0.8155
685.0061800479889	42	563.3399964661521	40.17226255195768	617.9738449855255	496.9044508409852	200.0	0.0	-7.324219e-07	0.0005	0.8109999999999999
700.8110842704773	43	539.8059210978748	111.00264296502687	637.0579321295228	317.9912513650788	200.0	0.0	2.0446778e-06	0.0005	0.8065
717.0130109786987	44	564.2645719205391	53.7081014324977	603.8100267882185	426.0732106139757	200.0	0.0	-5.554199e-06	0.0005	0.802
733.1719350814819	45	531.5853470471386	78.09725696325398	639.6047454658881	378.83807362791697	200.0	0.0	-1.5563965e-06	0.0005	0.7975
749.2648556232452	46	535.9399947683968	88.569167862027	660.2825756971351	388.5853231711625	200.0	0.0	4.8828124e-06	0.0005	0.7929999999999999
765.3287744522095	47	558.0997368782103	57.452013127943765	622.6743031628586	418.32609541348603	200.0	0.0	-7.93457e-06	0.0005	0.7885
781.4356956481934	48	548.2277093957925	46.53460149723936	607.1420765304101	471.83582745573756	200.0	0.0	-3.2958985e-06	0.0005	0.784
797.9226386547089	49	539.9894166149077	58.215506667077754	607.6550638650673	411.49205344016946	200.0	0.0	-4.8828124e-06	0.0005	0.7795
814.4725852012634	50	558.6406855645417	70.16156625893885	654.1723393053959	424.9377633615304	200.0	0.0	-2.3803711e-06	0.0005	0.775
830.9575281143188	51	552.8429888496509	51.08519933638646	597.0274833795341	424.7979834770042	200.0	0.0	3.6315919e-06	0.0005	0.7705
847.090451002121	52	568.6388759331229	58.60739689884257	632.2239818484587	414.1935943471167	200.0	0.0	5.004883e-06	0.0005	0.766
864.1344256401062	53	597.7093355954105	25.183863798082623	634.7175859600845	554.8140034224682	200.0	0.0	6.378174e-06	0.0005	0.7615
880.7623767852783	54	554.1560115077768	77.99054776891978	641.0383256988929	396.654087509365	200.0	0.0	-5.4931643e-06	0.0005	0.757
