Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Loss_critic	Learning_rate	Exploration
0.8040461540222168	0	5.597387256237495	1.7082984027815193	10.883206538911901	1.1513205955137447	8.92	2.869425029513753	0.621298	0.44782144	0.0005	1.0
1.2090692520141602	1	5.877019234190327	1.5227029852736154	10.31546450930855	2.215335079194088	8.92	2.406989821332861	0.65069443	0.49610147	0.0005	0.991
1.5990915298461914	2	6.021257318556005	1.6450789386953235	11.461192265346844	3.3659077497588648	8.62	1.5347964034359738	0.6884119	0.54360896	0.0005	0.982
2.016115188598633	3	5.844247424731262	2.1954761976317636	13.48679513579146	2.659447910115726	9.1	2.570992026436488	0.630816	0.60285777	0.0005	0.973
2.49914288520813	4	6.318914388060797	1.9940222643864542	10.546971836063664	2.3572169272928694	10.58	4.099219437893025	0.5838606	0.6201246	0.0005	0.964
2.984170913696289	5	6.683024593893168	1.7633806885840007	10.25155873567107	1.7512249216482707	10.72	3.747212297161718	0.6086071	0.6814567	0.0005	0.955
3.5032002925872803	6	6.659527293836395	2.288579795031666	12.037732763168279	2.307758782185557	11.68	4.973690782507493	0.5546389	0.6740002	0.0005	0.946
3.9692270755767822	7	6.489722485421023	2.068741938254193	11.588803320661189	3.053520090527668	10.38	3.964290604887588	0.6062383	0.78678113	0.0005	0.9369999999999999
4.4822564125061035	8	6.882822385918038	2.2154379209011754	11.153064607905904	1.996110065824373	11.52	4.016167327191436	0.57781047	0.78238577	0.0005	0.9279999999999999
4.9642839431762695	9	6.688878808379075	1.8937664604384143	10.904791687119396	2.7222502945883997	10.64	2.6590223767392405	0.606301	0.8120044	0.0005	0.919
5.437311172485352	10	7.07855427717429	2.5590197252043727	15.810207226367156	3.8343084225300528	10.42	3.1246759832020983	0.65464145	0.8554923	0.0005	0.91
5.925338983535767	11	7.254260257665282	2.3993684932281405	16.544824134366884	2.711755178702006	10.38	2.314216930194747	0.67164576	0.96976477	0.0005	0.901
6.4003660678863525	12	7.492206391997631	3.540675640215978	26.190606517197807	2.917684058306784	10.52	3.0215227948834014	0.68351203	1.0212502	0.0005	0.892
6.823390245437622	13	6.594757520496716	1.675155616475828	10.847237165999406	3.020032570948518	9.36	1.5844241856270689	0.6718223	1.108217	0.0005	0.883
