Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Loss_critic	Learning_rate	Exploration
38.060176849365234	0	591.7163047415925	27.330200835668936	631.0800271553188	517.8360963166244	200.0	0.0	0.2986352	0.19862403	0.00025	1.0
74.6402690410614	1	589.7147239142496	35.4603466149683	633.1563009466316	453.53983579160786	200.0	0.0	0.28760725	0.22764707	0.00025	0.991
111.15835785865784	2	596.298508164623	15.736787932132469	622.178850229662	565.4296548443988	200.0	0.0	0.31956285	0.20182043	0.00025	0.982
147.17841792106628	3	596.8639529940386	35.21698977540016	639.8655475723352	496.92480598391535	200.0	0.0	0.32144493	0.2433312	0.00025	0.973
183.42349100112915	4	598.6119589941043	12.652664817905679	618.3105125696477	568.4370561237389	200.0	0.0	0.32923484	0.20226887	0.00025	0.964
219.86757564544678	5	603.7804392310301	21.328956942406506	644.1564770721775	560.8531571524899	200.0	0.0	0.35411793	0.23768842	0.00025	0.955
256.3116600513458	6	605.9431361291779	31.349304310083408	659.3458349759022	535.5353935812819	200.0	0.0	0.36394536	0.2651236	0.00025	0.946
292.4487271308899	7	598.979737054975	36.082109607763975	631.5246269085056	464.9061378780128	200.0	0.0	0.32810757	0.24847999	0.00025	0.9369999999999999
328.96681571006775	8	591.1418073668431	37.40098084430167	642.6514270740267	477.72584916502217	200.0	0.0	0.2879005	0.23386249	0.00025	0.9279999999999999
365.22488951683044	9	601.4774598094393	29.989628879654276	638.1258250505808	492.5185162453781	200.0	0.0	0.33860627	0.21805033	0.00025	0.919
401.66397356987	10	606.3862094906467	23.923747203926396	645.3515151782308	527.5035970431109	200.0	0.0	0.3621828	0.23081954	0.00025	0.91
438.36507296562195	11	607.5150338211517	38.70373413928803	688.3991538417541	512.931640587331	200.0	0.0	0.366826	0.27170447	0.00025	0.901
475.00216841697693	12	618.9728972683157	27.321293685380315	672.5106749519381	571.1794155243875	200.0	0.0	0.42308092	0.2829846	0.00025	0.892
511.6122624874115	13	610.2510352213255	26.74323637888773	649.8336473394575	522.9514304320719	200.0	0.0	0.3783734	0.23033658	0.00025	0.883
548.7473864555359	14	606.4065709149294	22.71963952297231	646.4967848069266	548.2748177324686	200.0	0.0	0.35802537	0.21825014	0.00025	0.874
585.3364791870117	15	614.7790037759598	33.25523825105807	726.2083092661011	566.4005422312796	200.0	0.0	0.39877698	0.26084438	0.00025	0.865
621.6035535335541	16	608.6712555650521	25.0126944790629	644.7589447942128	545.2121399048182	200.0	0.0	0.36711562	0.23665166	0.00025	0.856
658.7116758823395	17	614.6528559335486	30.472538143474804	691.3954940120285	544.2963640386881	200.0	0.0	0.39590093	0.28445777	0.00025	0.847
695.4947798252106	18	616.9257494524697	18.251130189161817	645.75182367163	586.0915561685778	200.0	0.0	0.40613392	0.2534614	0.00025	0.838
732.2258808612823	19	621.9262429720324	28.351463677147425	703.2201970779233	563.4333009500976	200.0	0.0	0.42998123	0.26199907	0.00025	0.829
768.8289744853973	20	599.6063610610584	26.644215719222235	644.4936690791338	549.5141892723316	200.0	0.0	0.31719115	0.2060092	0.00025	0.82
805.5630753040314	21	607.7137751616617	22.008896369761963	637.440310240893	535.6696610075205	200.0	0.0	0.35658956	0.23467077	0.00025	0.8109999999999999
841.9301555156708	22	609.4569685911425	26.171463536786536	641.0536504908996	518.3918213080191	200.0	0.0	0.36421293	0.23701176	0.00025	0.802
878.6132535934448	23	598.4445145474122	30.60319531179089	631.6458081522235	489.36802752688055	200.0	0.0	0.30806643	0.25237787	0.00025	0.7929999999999999
915.1183416843414	24	608.1778014057536	23.451587726797822	641.1510101938494	536.7704517425057	200.0	0.0	0.35569197	0.23126853	0.00025	0.784
951.5694265365601	25	599.9981635702936	28.39430064444364	655.9624652746743	535.5092808631478	200.0	0.0	0.31376606	0.2324912	0.00025	0.775
987.8455014228821	26	602.7214093808859	36.82780706466689	648.1697849442094	495.0446536468914	200.0	0.0	0.32637534	0.24895537	0.00025	0.766
1024.6716077327728	27	614.7391260191822	21.527264442419437	660.4747227353894	571.9057149495536	200.0	0.0	0.38547662	0.2347272	0.00025	0.757
1061.3287045955658	28	617.7173259426777	23.487142528975287	657.7027032257931	558.7043489156995	200.0	0.0	0.39934358	0.2267649	0.00025	0.748
1098.1968131065369	29	618.3267137643446	25.862444169253358	650.5239048403207	541.1549342045048	200.0	0.0	0.40131164	0.2337708	0.00025	0.739
1134.8069071769714	30	616.3034115478237	16.742541152127938	658.8385851349425	586.9687684166328	200.0	0.0	0.39073503	17.697828	0.00025	0.73
1171.4510028362274	31	597.2223867974371	34.53963020012666	671.8259590856801	539.6090521742934	200.0	0.0	0.2935752	0.22414747	0.00025	0.721
1208.0700974464417	32	611.4682693598623	32.74394115183044	717.5262430306777	541.8024129047697	200.0	0.0	0.3637785	0.25229275	0.00025	0.712
1244.772197008133	33	611.1027214980032	26.51086862093797	644.1766447016012	536.389847294152	200.0	0.0	0.36093274	0.228785	0.00025	0.703
1281.484296798706	34	616.0656456269987	18.186712530634935	655.701749344876	584.0445172323037	200.0	0.0	0.38470834	0.23101667	0.00025	0.694
1318.2573997974396	35	617.1323848898354	26.718396451828372	657.0903738272207	549.950998410598	200.0	0.0	0.3889743	0.24910748	0.00025	0.685
1355.0365035533905	36	621.8426309132263	19.80124515227117	652.4559654735353	571.5043471726301	200.0	0.0	0.4114282	0.2312391	0.00025	0.6759999999999999
1391.7336025238037	37	623.7868209441856	30.268534589109624	690.8878694257344	520.4756733453564	200.0	0.0	0.42001584	0.24617684	0.00025	0.667
1428.252691268921	38	626.8890604587369	21.55094218747333	670.1917169844505	575.9540727217227	200.0	0.0	0.43435654	0.26025388	0.00025	0.6579999999999999
1464.7557790279388	39	611.8561597448894	34.29003717633419	660.5625614149548	528.1793571841531	200.0	0.0	0.3579857	0.228462	0.00025	0.649
1501.5438833236694	40	610.2535007868454	28.189015729106426	659.8603841721925	547.187764081252	200.0	0.0	0.3487944	0.21992919	0.00025	0.6399999999999999
1537.950965642929	41	608.8904504317677	33.92719282432618	680.6532026911768	539.5559699125525	200.0	0.0	0.34085482	0.23490615	0.00025	0.631
1574.5870609283447	42	623.0384147972557	17.261772652334088	662.758152660459	586.2168329400333	200.0	0.0	0.41051313	0.24635497	0.00025	0.622
1610.945140838623	43	615.3290508210188	18.24165888199029	637.8133646927892	568.0807019325293	200.0	0.0	0.37086266	0.21543103	0.00025	0.613
1647.4542291164398	44	614.621027996123	21.427342980431067	645.3021330981353	556.9432987241205	200.0	0.0	0.36620823	0.20711616	0.00025	0.604
1684.2083311080933	45	611.3645657750499	32.83832943318864	643.3133719266798	527.6354069066355	200.0	0.0	0.3488238	0.22424616	0.00025	0.595
1720.5804114341736	46	621.8089639161072	24.21676056572821	667.80747635277	565.0956718321135	200.0	0.0	0.39996496	0.25258845	0.00025	0.586
1756.922490119934	47	619.0119179026733	31.01174210777241	689.2391373460359	560.6164698308353	200.0	0.0	0.38488275	0.25616002	0.00025	0.577
1793.4005765914917	48	619.4247189430266	21.55219599234536	683.6471391845985	585.7097447551469	200.0	0.0	0.38583052	0.2311201	0.00025	0.5680000000000001
1829.7546560764313	49	620.6180657668363	15.031138898482816	639.7769249051679	589.3355301489166	200.0	0.0	0.3906746	0.21259895	0.00025	0.5589999999999999
1866.1697387695312	50	621.6207238752825	23.03401451325941	694.8139264066015	578.7687433927736	200.0	0.0	0.39455813	0.24131465	0.00025	0.55
1902.568820476532	51	606.2988723654694	18.84387792844282	644.7620182581059	574.5958456381732	200.0	0.0	0.31680942	0.20106398	0.00025	0.5409999999999999
