Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Loss_critic	Learning_rate	Exploration
26.36650800704956	0	116.31365574572494	4.080626435774834	123.93911161598018	109.31126528053821	100.0	0.0	41.30562	None	5e-05	1.0
52.06897830963135	1	120.30229946645333	6.898171249441861	135.18674025281683	109.78020986098785	100.0	0.0	6.2561037e-07	None	6.8e-05	0.982
77.58243751525879	2	117.89898530940707	4.816057598270759	127.32154953413033	106.54393335282084	100.0	0.0	-2.4719238e-06	None	8.6e-05	0.964
104.41497206687927	3	119.11419626613369	5.962583071779913	131.3878017369577	109.92546385724864	100.0	0.0	3.5095215e-07	None	0.00010400000000000001	0.946
129.82542538642883	4	117.95428325477658	5.477489200491261	130.06463837728003	107.88714342083725	100.0	0.0	1.0147095e-06	None	0.00012200000000000001	0.9279999999999999
155.14887404441833	5	118.65086878608989	6.619416412626761	130.68758771129765	106.56157831246124	100.0	0.0	1.1825562e-06	None	0.00014000000000000001	0.91
180.51532459259033	6	119.20281767122398	6.0973189814258175	129.58575756280544	108.28934093007427	100.0	0.0	-2.1362305e-07	None	0.000158	0.892
206.20779418945312	7	120.76991808081166	5.047696393877853	130.3691711359225	110.46846563111527	100.0	0.0	-1.6784668e-06	None	0.000176	0.874
231.54424357414246	8	121.85666808211242	4.813519249970631	129.87641240110443	107.93914932956716	100.0	0.0	-1.5258789e-07	None	0.000194	0.856
257.0407016277313	9	116.79561677435615	6.760640213057027	128.15715958794826	102.73562374816171	100.0	0.0	1.7700195e-06	None	0.00021199999999999998	0.838
282.26114439964294	10	118.0369226294085	5.308104009642614	131.20990328911404	107.04925381488978	100.0	0.0	-1.6098022e-06	None	0.00023	0.82
307.6375958919525	11	117.66952217091928	5.689158091823961	130.33485137819824	108.48822708254403	100.0	0.0	-1.9073487e-07	None	0.000248	0.802
332.8880400657654	12	118.76837543120098	4.600895667076754	127.19084023827067	111.43237431464031	100.0	0.0	-1.8081665e-06	None	0.000266	0.784
358.8195230960846	13	120.83214288658401	4.862507810458087	129.84634038052425	112.48793677207989	100.0	0.0	-7.9345705e-07	None	0.000284	0.766
384.2929801940918	14	122.41110569103478	6.202810089766339	134.05789776091905	113.54885210931191	100.0	0.0	-1.2664794e-06	None	0.000302	0.748
409.43041801452637	15	120.11534087335208	4.357156319449194	129.72842722024612	113.56457831031356	100.0	0.0	1.663208e-06	None	0.00032	0.73
434.73986554145813	16	121.9748840234588	5.335726657967227	129.36791837207338	109.92085572814022	100.0	0.0	6.1035155e-07	None	0.00033800000000000003	0.712
459.95830821990967	17	120.83334217128615	4.623845801853836	127.63441957050483	112.20465934542842	100.0	0.0	0.0	None	0.00035600000000000003	0.694
485.1957514286041	18	121.35462372113622	7.046841571976596	134.30708909568872	110.76765872677299	100.0	0.0	1.0070801e-06	None	0.000374	0.6759999999999999
510.334189414978	19	119.48261051693001	5.7500565816720295	133.40894477630633	110.5652643324837	100.0	0.0	-7.6293946e-07	None	0.00039200000000000004	0.6579999999999999
535.4026231765747	20	120.91003696403263	4.370740110724892	131.38602964612124	112.21994765756428	100.0	0.0	-1.0223389e-06	None	0.00041000000000000005	0.6399999999999999
560.4240543842316	21	123.52744683520879	4.376578560921285	130.47160948066272	113.8188273246818	100.0	0.0	-1.1520385e-06	None	0.000428	0.622
585.5754928588867	22	119.1424481785202	6.417856710920206	132.45823240107467	108.90846925993604	100.0	0.0	-4.1198732e-07	None	0.000446	0.604
610.6759285926819	23	120.3922171291571	5.397081255342386	131.58651088747226	108.80942156948743	100.0	0.0	8.5830686e-07	None	0.000464	0.586
635.7393620014191	24	119.9449964471333	7.412360305019688	131.86358532274693	102.19308727863827	100.0	0.0	-1.8768311e-06	None	0.000482	0.5680000000000001
661.6088416576385	25	119.1001095017721	4.780767222472171	129.30831389318695	107.69192223467294	100.0	0.0	1.4419555e-06	None	0.0005	0.55
686.8252840042114	26	123.31569718085575	7.413099897733824	134.191721109394	101.99082336269011	100.0	0.0	-7.324219e-07	None	0.0005	0.532
711.8347144126892	27	125.27220886962975	5.592695095639256	136.85068049953958	116.02561395253689	100.0	0.0	-1.8005371e-06	None	0.0005	0.514
736.9601516723633	28	118.33971646814712	4.526852753085148	125.70931789731134	109.39867884737697	100.0	0.0	-7.324219e-07	None	0.0005	0.4959999999999999
762.0935893058777	29	119.75459635206516	6.288283405802224	134.02998063878195	107.81623873653595	100.0	0.0	-1.2664794e-06	None	0.0005	0.478
787.0520167350769	30	118.84771213701556	4.781895624715152	128.50878076515772	109.84659517176996	100.0	0.0	-1.2207031e-06	None	0.0005	0.45999999999999996
812.0234451293945	31	119.46858947249352	5.527017976031808	133.61519512173336	112.67924667302667	100.0	0.0	1.6479493e-06	None	0.0005	0.44199999999999995
837.0998792648315	32	122.23479786512355	5.241371381178609	132.26080323263656	109.39320357429368	100.0	0.0	-4.5776366e-07	None	0.0005	0.42399999999999993
861.9463005065918	33	122.70351707148143	4.433040146282706	132.87606198681212	116.05675048207652	100.0	0.0	6.1035155e-07	None	0.0005	0.4059999999999999
887.1687431335449	34	122.27975012906134	6.767926781332511	136.00467890986909	105.22329889291726	100.0	0.0	6.4086913e-07	None	0.0005	0.3879999999999999
912.2381770610809	35	122.71830412233139	5.614262378447531	132.4034540922626	111.4969457015723	100.0	0.0	1.1596679e-06	None	0.0005	0.37
937.2056047916412	36	122.16634999217055	6.493483416705291	135.29492233668353	110.00264164681852	100.0	0.0	-1.8539429e-06	None	0.0005	0.352
962.650060415268	37	125.44858847760284	6.8738668238513325	141.53957982730896	108.48863588104817	100.0	0.0	1.4343261e-06	None	0.0005	0.33399999999999996
987.755496263504	38	124.84352189070412	9.669116558636787	149.15194652165366	108.70956087277838	100.0	0.0	-1.0986328e-06	None	0.0005	0.31599999999999995
1012.8429312705994	39	123.57255766694614	5.723881931249046	136.02467457561283	113.76172780438726	100.0	0.0	6.0653684e-07	None	0.0005	0.29799999999999993
1037.816359758377	40	123.84608227847244	7.423290392613736	138.38166169529785	109.45852771723746	100.0	0.0	9.3078614e-07	None	0.0005	0.2799999999999999
1062.8027889728546	41	124.48227382500401	8.451958267094819	140.70040784274062	110.86808590751313	100.0	0.0	-1.2359619e-06	None	0.0005	0.262
1089.250301361084	42	124.72347537992809	7.749163918519206	137.8828415514999	111.2502809531631	100.0	0.0	-1.2512207e-06	None	0.0005	0.244
1114.1897280216217	43	122.88190846879442	5.984155267490123	135.43583345726844	111.58951314157052	100.0	0.0	-4.882813e-07	None	0.0005	0.22599999999999998
1139.2371606826782	44	128.04546465533713	8.31692724132908	145.5658828889113	109.38023972678683	100.0	0.0	3.9672852e-07	None	0.0005	0.20799999999999996
1164.0655808448792	45	124.78779626979917	6.6939763292063725	136.85955373933274	112.32660434365918	100.0	0.0	1.7852783e-06	None	0.0005	0.18999999999999995
1189.0160076618195	46	126.75595266170038	6.372275506456575	138.81371897955395	113.322549141534	100.0	0.0	-1.4038086e-06	None	0.0005	0.17199999999999993
1214.058440208435	47	124.7681205025608	7.925378986209962	138.85643107343222	112.33158756739206	100.0	0.0	1.8310547e-07	None	0.0005	0.15400000000000003
1238.7348515987396	48	125.52943331699971	6.353835020314683	137.6219475881349	114.94365703097783	100.0	0.0	-6.2561037e-07	None	0.0005	0.136
1263.5722720623016	49	125.24723681094892	6.869454689058623	137.5088429291033	112.82148308511151	100.0	0.0	-4.272461e-07	None	0.0005	0.118
1288.3726906776428	50	127.61767711523073	8.098571634214762	139.72542926337658	106.40699906475369	100.0	0.0	3.9672852e-07	None	0.0005	0.09999999999999998
1313.2301125526428	51	127.83295058895378	8.425664704417132	142.93860494978458	108.9941383061706	100.0	0.0	1.8920898e-06	None	0.0005	0.09999999999999998
1338.0805337429047	52	128.7447282073136	7.256222939094642	149.63713244439904	117.71027302758286	100.0	0.0	-1.3275146e-06	None	0.0005	0.09999999999999998
1362.9859583377838	53	128.56720337740268	7.69862478291474	141.24685609477967	117.17398868920398	100.0	0.0	-1.5258789e-06	None	0.0005	0.09999999999999998
1387.6983716487885	54	132.47399492484465	7.720421441533531	151.84408303275217	113.31184778238114	100.0	0.0	-8.2397463e-07	None	0.0005	0.09999999999999998
1412.6247973442078	55	127.60560948345021	7.251519365203318	144.1112344143407	117.83233798414618	100.0	0.0	-1.045227e-06	None	0.0005	0.09999999999999998
1437.6652295589447	56	128.59436260174704	8.364837907026915	150.88933350163063	112.90429423139734	100.0	0.0	2.8991698e-07	None	0.0005	0.09999999999999998
1462.4836492538452	57	126.70376651089403	7.359064912470767	141.4092425517802	114.96022009838624	100.0	0.0	9.117126e-07	None	0.0005	0.09999999999999998
1487.310069322586	58	126.98892395162315	9.260243654168915	143.40527203067333	108.38146994671357	100.0	0.0	3.3569336e-07	None	0.0005	0.09999999999999998
1512.2644963264465	59	126.92794379404704	6.577310239699419	143.619839211083	117.9892443585769	100.0	0.0	1.2207031e-06	None	0.0005	0.09999999999999998
1537.0759155750275	60	133.40688596535486	7.607981048226127	151.33293498593946	115.77196534501181	100.0	0.0	1.5258789e-06	None	0.0005	0.09999999999999998
1561.9043357372284	61	132.31575504880635	7.218021743430464	147.3803807288069	116.30347305862018	100.0	0.0	7.4768064e-07	None	0.0005	0.09999999999999998
1586.692753791809	62	130.89315532610695	8.042921598258767	145.3152459609242	110.84834375003818	100.0	0.0	-2.2888183e-07	None	0.0005	0.09999999999999998
1611.2551581859589	63	130.8087350240769	7.668728797408009	147.09015969328698	114.47884884920583	100.0	0.0	-1.8310546e-06	None	0.0005	0.09999999999999998
1636.0625774860382	64	132.4409953109996	8.147765661132901	144.95176312212013	114.63280034751416	100.0	0.0	1.7242431e-06	None	0.0005	0.09999999999999998
1660.7719905376434	65	131.83859263150796	6.9532161603105545	144.38884003193385	119.10212602022574	100.0	0.0	-1.2969971e-07	None	0.0005	0.09999999999999998
1685.3803980350494	66	131.50932473555082	8.056953251945865	149.99342902640913	114.66568340938768	100.0	0.0	-1.8081665e-06	None	0.0005	0.09999999999999998
1710.0928115844727	67	132.97172792661655	7.831564727664457	151.42319228867498	120.22871396711537	100.0	0.0	-2.8991698e-07	None	0.0005	0.09999999999999998
1734.8082253932953	68	132.14159124279348	8.058779506100441	146.41294231461742	117.13689539874218	100.0	0.0	-9.155273e-07	None	0.0005	0.09999999999999998
1759.4016320705414	69	133.94905188325134	8.889485878964544	154.6918398879712	118.88479535128229	100.0	0.0	5.493164e-07	None	0.0005	0.09999999999999998
1784.1380467414856	70	135.0779044732792	8.643875726121017	146.41376894099062	116.6211178350116	100.0	0.0	1.4038086e-06	None	0.0005	0.09999999999999998
1808.9024631977081	71	137.45937820628643	10.04758115610713	154.28462171038657	120.32010421134616	100.0	0.0	1.3427734e-06	None	0.0005	0.09999999999999998
1833.5408725738525	72	135.90533720696357	8.237296692047906	153.8094659811936	119.86040753366184	100.0	0.0	1.9226075e-06	None	0.0005	0.09999999999999998
1858.3312904834747	73	137.08294326328343	9.613792757357373	155.5198788630596	121.39485322124641	100.0	0.0	8.392334e-07	None	0.0005	0.09999999999999998
1883.1537101268768	74	139.44702209393247	9.080327943557815	152.40405614719506	124.0344995183366	100.0	0.0	-6.4086913e-07	None	0.0005	0.09999999999999998
1907.8671238422394	75	139.3213133477595	9.355942578689458	156.7221260985334	121.01019395888517	100.0	0.0	-3.3569336e-07	None	0.0005	0.09999999999999998
1932.6925435066223	76	139.19228065839988	11.619052971783102	165.879367470706	124.10524548692237	100.0	0.0	5.531311e-07	None	0.0005	0.09999999999999998
1957.594967842102	77	142.42774786911312	9.375150769532354	167.22371974972577	124.84230888459078	100.0	0.0	9.536743e-07	None	0.0005	0.09999999999999998
1982.477391242981	78	134.48147802671795	11.282345220564093	155.00870898439248	106.54539200042598	100.0	0.0	-4.5776366e-07	None	0.0005	0.09999999999999998
2007.3148119449615	79	137.1224443812277	11.38508078036725	163.06707781357682	118.61608793064224	100.0	0.0	-1.6784668e-06	None	0.0005	0.09999999999999998
2032.2092356681824	80	144.36498286958505	8.170193203836098	159.56873016086416	128.9729777338443	100.0	0.0	-1.3427734e-06	None	0.0005	0.09999999999999998
2057.260668516159	81	137.48023961451102	8.31862358494547	154.37541427908957	113.494580035523	100.0	0.0	-8.8500974e-07	None	0.0005	0.09999999999999998
2082.695123195648	82	141.56859965639578	14.341395629117596	174.0225812035986	119.43566471760184	100.0	0.0	-1.3732911e-06	None	0.0005	0.09999999999999998
2107.577546596527	83	140.09743508449722	10.194045733829478	160.8598155888095	123.8146703041546	100.0	0.0	1.5563965e-06	None	0.0005	0.09999999999999998
2132.2809596061707	84	140.11455390603209	10.415591036856991	164.261617353239	121.46290167094851	100.0	0.0	-1.2817383e-06	None	0.0005	0.09999999999999998
2157.1543819904327	85	139.9863748926756	8.749815304119034	157.75926463483208	115.50934493304607	100.0	0.0	2.0141601e-06	None	0.0005	0.09999999999999998
2182.092808485031	86	148.4117464754973	10.186460376957983	169.21965882577595	128.38332876092207	100.0	0.0	-8.544922e-07	None	0.0005	0.09999999999999998
2206.8392238616943	87	143.74223311238995	9.560283477916501	162.9183412995444	127.11746586264405	100.0	0.0	1.6555786e-06	None	0.0005	0.09999999999999998
2231.7216470241547	88	148.9263998097603	14.996654905131145	179.0208184874926	115.32130083024977	100.0	0.0	1.2207032e-07	None	0.0005	0.09999999999999998
2256.678074359894	89	145.83865085705168	10.78272171010268	172.9651142878925	124.37427231705938	100.0	0.0	-3.4427643e-07	None	0.0005	0.09999999999999998
2281.497493982315	90	147.4004627626536	13.74156330069472	170.8252321745711	120.99070963187044	100.0	0.0	2.1362305e-07	None	0.0005	0.09999999999999998
2306.347915649414	91	150.10230830856696	9.520423898025083	167.45174409377606	126.72997425860625	100.0	0.0	1.2817383e-06	None	0.0005	0.09999999999999998
2331.284341812134	92	152.16996120412452	11.053214614950956	170.6036347926639	134.30573360278203	100.0	0.0	-1.3732911e-06	None	0.0005	0.09999999999999998
2356.078759908676	93	155.4536522190029	14.051029265802766	182.22950653825754	133.6689770577422	100.0	0.0	1.7547608e-06	None	0.0005	0.09999999999999998
2380.8941793441772	94	154.4108281731148	12.242084223785943	181.10075645114682	130.22566010682377	100.0	0.0	-2.0141601e-06	None	0.0005	0.09999999999999998
2405.7015981674194	95	163.36904731358538	12.608000663350754	184.5044681862202	142.65028858781176	100.0	0.0	7.019043e-07	None	0.0005	0.09999999999999998
2430.420011997223	96	156.60363872021836	11.719040063916552	179.5010945554102	134.57333335697004	100.0	0.0	-9.1552735e-08	None	0.0005	0.09999999999999998
2455.678456544876	97	168.0160028142827	15.275418093620175	201.53479722171664	140.7522977924589	100.0	0.0	-2.5634765e-06	None	0.0005	0.09999999999999998
2480.552879333496	98	162.1615184842568	13.631229653510687	190.75354967256803	143.11353915097737	100.0	0.0	-1.2207032e-07	None	0.0005	0.09999999999999998
2505.2662930488586	99	164.8594670907907	13.311245004788153	190.8752750162168	141.0360465760937	100.0	0.0	1.335144e-06	None	0.0005	0.09999999999999998
