Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss	Learning_rate	Exploration
0.3980226516723633	0	6.20799789569171	1.5133985443932632	8.650925623777479	3.915972291797801	8.7	1.8466185312619388	3.0198357	0.0005	1.0
0.5650322437286377	1	5.427396801111987	1.3292014426178684	8.108790729059645	3.2860700563584233	8.0	0.7745966692414834	7.152558e-08	0.0005	0.991
0.6590375900268555	2	6.8669418403320295	2.1083136134223004	11.178916470828339	4.5196005005595765	9.1	1.7	-8.38395e-08	0.0005	0.982
0.7480428218841553	3	5.984381964087104	1.3083483639360007	7.721043587035738	3.9574796925041675	8.5	1.284523257866513	5.609849e-09	0.0005	0.973
0.843048095703125	4	5.2950420842974735	1.9084275517726275	8.565867283884037	1.3989882321654825	10.0	4.123105625617661	7.6293944e-08	0.0005	0.964
0.9490542411804199	5	6.539341230664187	1.484978693749408	9.096170142113614	4.483876522952709	9.6	1.3564659966250536	0.0	0.0005	0.955
1.0480599403381348	6	6.864339489713084	2.053686072133585	11.078205415892434	4.575364629505516	9.9	3.144837038703278	7.2248056e-08	0.0005	0.946
1.1440653800964355	7	6.928784157473197	1.9748543235758607	11.282216755578952	3.7481953268627466	9.9	2.7367864366808017	-8.1881126e-08	0.0005	0.9369999999999999
1.2420709133148193	8	7.578540513313238	2.3933339106133653	12.738563434788416	4.988579096167902	9.6	1.6852299546352716	-9.934108e-09	0.0005	0.9279999999999999
1.327075719833374	9	6.671597016189433	2.3286624374502174	11.10964181410419	2.4774928126378883	8.7	1.4177446878757827	9.3175075e-08	0.0005	0.919
1.431082010269165	10	7.187373668263684	2.995321735616987	12.385725467830362	1.445965979501112	11.1	4.182104733265296	-6.443745e-08	0.0005	0.91
1.5280873775482178	11	6.534996723416524	2.691650636115628	12.27134667931836	3.7121607622255866	9.5	2.29128784747792	5.0193385e-08	0.0005	0.901
1.6390936374664307	12	6.859153249296232	1.5434595891032548	9.704274646107002	4.333219693974712	11.2	5.134199061197374	5.1089696e-08	0.0005	0.892
1.7340991497039795	13	7.7216431811037385	2.5267329161238	10.875578386782811	3.0705098689081565	10.0	2.3664319132398464	1.9073486e-08	0.0005	0.883
1.8471057415008545	14	6.748974434942136	1.9778678861644947	10.45324567979468	3.100099218957852	11.1	6.187891401761993	-8.5916604e-08	0.0005	0.874
1.9731128215789795	15	9.37525078824574	5.275410936305392	23.152291445296726	5.127242655568377	12.5	6.328506932918696	-2.1362305e-07	0.0005	0.865
