Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Loss
16.692954778671265	0	4.782365672875608	0.7388410124340481	6.235555871228643	3.536655249518867	10.0	0.0	2.3443186
33.313905477523804	1	4.992410826004077	0.8917760702163795	6.8429804715731795	3.3528300128164212	10.0	0.0	1.66893e-08
49.124809980392456	2	4.884569783354902	0.7487972183513207	6.497987682035579	3.807747618404295	10.0	0.0	3.8146972e-08
64.74170303344727	3	5.217911853884981	0.5268273316292433	6.400112591795203	4.176601736549143	10.0	0.0	2.3841857e-09
80.59260964393616	4	4.861951632267579	0.5721038905320722	5.913083667505286	3.7241501273618667	10.0	0.0	1.04904174e-07
96.44351601600647	5	4.904003263833181	0.5227697355632296	5.825097288645335	3.981333548564638	10.0	0.0	4.887581e-08
112.25342059135437	6	5.033081219976479	0.6664243477197466	6.105096031691305	3.7848687604599487	10.0	0.0	-1.9073486e-08
127.94231796264648	7	5.0616549992694715	0.618410777822371	6.422754863738013	4.020313790930561	10.0	0.0	-3.8146972e-08
143.65721678733826	8	5.023418112692096	0.6163762713643145	6.276551993900515	4.025887179285773	10.0	0.0	-1.8715859e-07
159.2581090927124	9	5.0568782216635615	0.5562574961219716	6.159486886986337	4.3635339984530646	10.0	0.0	1.2636184e-07
175.0410120487213	10	4.965258679722204	0.8286770492244615	6.374885977045465	3.4782228345689497	10.0	0.0	-1.0967255e-07
190.87691736221313	11	5.257468828467507	0.5257022648453241	6.255856791518146	3.967464282885382	10.0	0.0	7.152558e-08
206.67782139778137	12	5.157388496847507	0.7330778382442322	6.35579580521518	3.599883499786126	10.0	0.0	-4.7683715e-09
222.4557237625122	13	5.2928829031300415	0.6806707703317527	6.864842472664834	4.1349319722435816	10.0	0.0	-7.6293944e-08
238.2376263141632	14	5.139287787990184	0.8539893933597233	7.01922396897832	3.999253380382972	10.0	0.0	1.2874604e-07
254.11753463745117	15	5.273934485385369	0.7269856351814129	7.091601267136954	4.078163910567999	10.0	0.0	-1.758337e-07
270.33546233177185	16	5.307665410251568	0.8013862941045307	6.816158335190612	4.0606700311072705	10.0	0.0	-3.8146972e-08
286.43038272857666	17	5.69347032654192	0.7481963536184426	7.115350767995353	3.937201007640727	10.0	0.0	7.152557e-09
304.49441599845886	18	5.2122419447768165	0.5405301902595651	6.135903976370272	4.180749702429268	10.0	0.0	-2.8610229e-08
322.74546003341675	19	5.196951192310769	0.804340465379883	7.210845703687352	3.71883354025614	10.0	0.0	1.16825106e-07
339.58142280578613	20	5.729699402807952	0.8737702555282898	7.223326859058909	4.093941648949041	10.0	0.0	-1.001358e-07
356.159371137619	21	5.254626876729562	0.6928499247227488	7.203452389421944	4.066113579601678	10.0	0.0	-2.3841858e-08
372.98433351516724	22	5.42542562856749	0.6000427591091885	6.670859399623187	4.263718142889514	10.0	0.0	8.463859e-08
390.0243082046509	23	5.797018380726794	0.7408090507112356	7.080273192406656	4.06185482577295	10.0	0.0	1.2636184e-07
406.60125637054443	24	5.727862949764239	0.7517690574559607	7.0038161700192605	4.592415640910888	10.0	0.0	1.2397766e-07
423.56122612953186	25	5.623324751293097	0.6783896294688373	7.023787022956118	4.662757813724929	10.0	0.0	-2.8610229e-08
439.94216322898865	26	5.610509282170943	0.6907563837333905	6.592103460532616	4.222309374465191	10.0	0.0	1.0251999e-07
456.80612778663635	27	5.610212908274147	0.7495917478821276	6.74227917708332	4.337945848502751	10.0	0.0	2.3841857e-09
473.8271014690399	28	5.833440219629323	0.5682833727278008	6.887148004963705	4.842851757520623	10.0	0.0	-8.583069e-08
490.71906757354736	29	5.7727960257507185	0.87016909984411	7.512841659505253	3.9308034137449814	10.0	0.0	-3.9339067e-08
507.5550305843353	30	5.9373285618964395	0.5407348539404182	6.944705599570003	5.15129030043049	10.0	0.0	-7.152558e-08
523.9329671859741	31	5.477988901546615	0.7084305753463529	7.090506305827155	4.429179641186896	10.0	0.0	2.2053719e-08
540.7139270305634	32	5.962792709218734	0.6297359210453741	7.086683202487968	4.496426659836041	10.0	0.0	-1.1920929e-07
557.5718913078308	33	6.018820245361156	0.5352859588025397	7.19733996922373	5.019865458077671	10.0	0.0	3.8146972e-08
574.4248552322388	34	5.895331448482114	0.9328582628740959	7.595353433238541	4.0876009917230025	10.0	0.0	-4.2915346e-08
591.6818423271179	35	5.7166561096844895	0.6239663877183046	6.808704239136982	4.444822815866476	10.0	0.0	1.001358e-07
608.6318118572235	36	5.95687446806948	0.6574201387012995	7.418008336570291	4.6963453225700125	10.0	0.0	7.6293944e-08
